"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","HUR","TOT","PC_LF","M","2019-01",3.6,
"NLD","HUR","TOT","PC_LF","M","2019-02",3.4,
"NLD","HUR","TOT","PC_LF","M","2019-03",3.3,
"NLD","HUR","TOT","PC_LF","M","2019-04",3.3,
"NLD","HUR","TOT","PC_LF","M","2019-05",3.3,
"NLD","HUR","TOT","PC_LF","M","2019-06",3.4,
"NLD","HUR","TOT","PC_LF","M","2019-07",3.4,
"NLD","HUR","TOT","PC_LF","M","2019-08",3.5,
"NLD","HUR","TOT","PC_LF","M","2019-09",3.5,
"NLD","HUR","TOT","PC_LF","M","2019-10",3.5,
"NLD","HUR","TOT","PC_LF","M","2019-11",3.5,
"NLD","HUR","TOT","PC_LF","M","2019-12",3.2,
"NLD","HUR","TOT","PC_LF","M","2020-01",3,
"NLD","HUR","TOT","PC_LF","M","2020-02",2.9,
"NLD","HUR","TOT","PC_LF","M","2020-03",2.9,
"NLD","HUR","TOT","PC_LF","M","2020-04",3.4,
"NLD","HUR","TOT","PC_LF","M","2020-05",3.6,
"NLD","HUR","TOT","PC_LF","M","2020-06",4.3,
"NLD","HUR","TOT","PC_LF","M","2020-07",4.5,
"NLD","HUR","TOT","PC_LF","M","2020-08",4.6,
"NLD","HUR","TOT","PC_LF","M","2020-09",4.4,
"NLD","HUR","TOT","PC_LF","M","2020-10",4.3,
"NLD","HUR","TOT","PC_LF","M","2020-11",4,
"NLD","HUR","TOT","PC_LF","M","2020-12",3.9,
"NOR","HUR","TOT","PC_LF","M","2018-12",3.7,
"NOR","HUR","TOT","PC_LF","M","2019-01",3.8,
"NOR","HUR","TOT","PC_LF","M","2019-02",3.8,
"NOR","HUR","TOT","PC_LF","M","2019-03",3.6,
"NOR","HUR","TOT","PC_LF","M","2019-04",3.3,
"NOR","HUR","TOT","PC_LF","M","2019-05",3.4,
"NOR","HUR","TOT","PC_LF","M","2019-06",3.6,
"NOR","HUR","TOT","PC_LF","M","2019-07",3.8,
"NOR","HUR","TOT","PC_LF","M","2019-08",3.7,
"NOR","HUR","TOT","PC_LF","M","2019-09",3.9,
"NOR","HUR","TOT","PC_LF","M","2019-10",3.8,
"NOR","HUR","TOT","PC_LF","M","2019-11",4,
"NOR","HUR","TOT","PC_LF","M","2019-12",3.9,
"NOR","HUR","TOT","PC_LF","M","2020-01",3.7,
"NOR","HUR","TOT","PC_LF","M","2020-02",3.5,
"NOR","HUR","TOT","PC_LF","M","2020-03",3.6,
"NOR","HUR","TOT","PC_LF","M","2020-04",4.1,
"NOR","HUR","TOT","PC_LF","M","2020-05",4.6,
"NOR","HUR","TOT","PC_LF","M","2020-06",5.2,
"NOR","HUR","TOT","PC_LF","M","2020-07",5.2,
"NOR","HUR","TOT","PC_LF","M","2020-08",5.3,
"NOR","HUR","TOT","PC_LF","M","2020-09",5.1,
"NOR","HUR","TOT","PC_LF","M","2020-10",5.2,
"NOR","HUR","TOT","PC_LF","M","2020-11",5,
"POL","HUR","TOT","PC_LF","M","2018-12",3.8,
"POL","HUR","TOT","PC_LF","M","2019-01",3.8,
"POL","HUR","TOT","PC_LF","M","2019-02",3.8,
"POL","HUR","TOT","PC_LF","M","2019-03",3.6,
"POL","HUR","TOT","PC_LF","M","2019-04",3.4,
"POL","HUR","TOT","PC_LF","M","2019-05",3.3,
"POL","HUR","TOT","PC_LF","M","2019-06",3.3,
"POL","HUR","TOT","PC_LF","M","2019-07",3.2,
"POL","HUR","TOT","PC_LF","M","2019-08",3.1,
"POL","HUR","TOT","PC_LF","M","2019-09",3.1,
"POL","HUR","TOT","PC_LF","M","2019-10",3,
"POL","HUR","TOT","PC_LF","M","2019-11",2.9,
"POL","HUR","TOT","PC_LF","M","2019-12",2.9,
"POL","HUR","TOT","PC_LF","M","2020-01",3,
"POL","HUR","TOT","PC_LF","M","2020-02",3,
"POL","HUR","TOT","PC_LF","M","2020-03",3,
"POL","HUR","TOT","PC_LF","M","2020-04",3.1,
"POL","HUR","TOT","PC_LF","M","2020-05",3.3,
"POL","HUR","TOT","PC_LF","M","2020-06",3.4,
"POL","HUR","TOT","PC_LF","M","2020-07",3.4,
"POL","HUR","TOT","PC_LF","M","2020-08",3.3,
"POL","HUR","TOT","PC_LF","M","2020-09",3.3,
"POL","HUR","TOT","PC_LF","M","2020-10",3.4,
"POL","HUR","TOT","PC_LF","M","2020-11",3.3,
"POL","HUR","TOT","PC_LF","M","2020-12",3.3,
"PRT","HUR","TOT","PC_LF","M","2018-12",6.6,
"PRT","HUR","TOT","PC_LF","M","2019-01",6.5,
"PRT","HUR","TOT","PC_LF","M","2019-02",6.5,
"PRT","HUR","TOT","PC_LF","M","2019-03",6.5,
"PRT","HUR","TOT","PC_LF","M","2019-04",6.6,
"PRT","HUR","TOT","PC_LF","M","2019-05",6.6,
"PRT","HUR","TOT","PC_LF","M","2019-06",6.6,
"PRT","HUR","TOT","PC_LF","M","2019-07",6.5,
"PRT","HUR","TOT","PC_LF","M","2019-08",6.4,
"PRT","HUR","TOT","PC_LF","M","2019-09",6.5,
"PRT","HUR","TOT","PC_LF","M","2019-10",6.5,
"PRT","HUR","TOT","PC_LF","M","2019-11",6.7,
"PRT","HUR","TOT","PC_LF","M","2019-12",6.7,
"PRT","HUR","TOT","PC_LF","M","2020-01",6.8,
"PRT","HUR","TOT","PC_LF","M","2020-02",6.4,
"PRT","HUR","TOT","PC_LF","M","2020-03",6.2,
"PRT","HUR","TOT","PC_LF","M","2020-04",6.3,
"PRT","HUR","TOT","PC_LF","M","2020-05",5.9,
"PRT","HUR","TOT","PC_LF","M","2020-06",7.3,
"PRT","HUR","TOT","PC_LF","M","2020-07",7.9,
"PRT","HUR","TOT","PC_LF","M","2020-08",8.1,
"PRT","HUR","TOT","PC_LF","M","2020-09",7.9,
"PRT","HUR","TOT","PC_LF","M","2020-10",7.5,
"PRT","HUR","TOT","PC_LF","M","2020-11",7.1,
"PRT","HUR","TOT","PC_LF","M","2020-12",6.5,
"SVK","HUR","TOT","PC_LF","M","2018-12",5.9,
"SVK","HUR","TOT","PC_LF","M","2019-01",5.9,
"SVK","HUR","TOT","PC_LF","M","2019-02",5.9,
"SVK","HUR","TOT","PC_LF","M","2019-03",5.8,
"SVK","HUR","TOT","PC_LF","M","2019-04",5.8,
"SVK","HUR","TOT","PC_LF","M","2019-05",5.7,
"SVK","HUR","TOT","PC_LF","M","2019-06",5.8,
"SVK","HUR","TOT","PC_LF","M","2019-07",5.8,
"SVK","HUR","TOT","PC_LF","M","2019-08",5.8,
"SVK","HUR","TOT","PC_LF","M","2019-09",5.7,
"SVK","HUR","TOT","PC_LF","M","2019-10",5.7,
"SVK","HUR","TOT","PC_LF","M","2019-11",5.6,
"SVK","HUR","TOT","PC_LF","M","2019-12",5.6,
"SVK","HUR","TOT","PC_LF","M","2020-01",6,
"SVK","HUR","TOT","PC_LF","M","2020-02",6,
"SVK","HUR","TOT","PC_LF","M","2020-03",6,
"SVK","HUR","TOT","PC_LF","M","2020-04",6.6,
"SVK","HUR","TOT","PC_LF","M","2020-05",6.7,
"SVK","HUR","TOT","PC_LF","M","2020-06",6.8,
"SVK","HUR","TOT","PC_LF","M","2020-07",7.1,
"SVK","HUR","TOT","PC_LF","M","2020-08",7.2,
"SVK","HUR","TOT","PC_LF","M","2020-09",7,
"SVK","HUR","TOT","PC_LF","M","2020-10",7.1,
"SVK","HUR","TOT","PC_LF","M","2020-11",7.1,
"SVK","HUR","TOT","PC_LF","M","2020-12",7,
"ESP","HUR","TOT","PC_LF","M","2018-12",14.4,
"ESP","HUR","TOT","PC_LF","M","2019-01",14.3,
"ESP","HUR","TOT","PC_LF","M","2019-02",14.2,
"ESP","HUR","TOT","PC_LF","M","2019-03",14.2,
"ESP","HUR","TOT","PC_LF","M","2019-04",14.2,
"ESP","HUR","TOT","PC_LF","M","2019-05",14.2,
"ESP","HUR","TOT","PC_LF","M","2019-06",14.2,
"ESP","HUR","TOT","PC_LF","M","2019-07",14.3,
"ESP","HUR","TOT","PC_LF","M","2019-08",14.3,
"ESP","HUR","TOT","PC_LF","M","2019-09",14.1,
"ESP","HUR","TOT","PC_LF","M","2019-10",14,
"ESP","HUR","TOT","PC_LF","M","2019-11",13.8,
"ESP","HUR","TOT","PC_LF","M","2019-12",13.7,
"ESP","HUR","TOT","PC_LF","M","2020-01",13.8,
"ESP","HUR","TOT","PC_LF","M","2020-02",13.6,
"ESP","HUR","TOT","PC_LF","M","2020-03",14.4,
"ESP","HUR","TOT","PC_LF","M","2020-04",15.2,
"ESP","HUR","TOT","PC_LF","M","2020-05",15.3,
"ESP","HUR","TOT","PC_LF","M","2020-06",16,
"ESP","HUR","TOT","PC_LF","M","2020-07",16.4,
"ESP","HUR","TOT","PC_LF","M","2020-08",16.7,
"ESP","HUR","TOT","PC_LF","M","2020-09",16.6,
"ESP","HUR","TOT","PC_LF","M","2020-10",16.3,
"ESP","HUR","TOT","PC_LF","M","2020-11",16.1,
"ESP","HUR","TOT","PC_LF","M","2020-12",16.2,
"SWE","HUR","TOT","PC_LF","M","2018-12",6.6,
"SWE","HUR","TOT","PC_LF","M","2019-01",6.2,
"SWE","HUR","TOT","PC_LF","M","2019-02",6.8,
"SWE","HUR","TOT","PC_LF","M","2019-03",7.3,
"SWE","HUR","TOT","PC_LF","M","2019-04",6.4,
"SWE","HUR","TOT","PC_LF","M","2019-05",6.6,
"SWE","HUR","TOT","PC_LF","M","2019-06",6.5,
"SWE","HUR","TOT","PC_LF","M","2019-07",7,
"SWE","HUR","TOT","PC_LF","M","2019-08",7.1,
"SWE","HUR","TOT","PC_LF","M","2019-09",6.7,
"SWE","HUR","TOT","PC_LF","M","2019-10",6.7,
"SWE","HUR","TOT","PC_LF","M","2019-11",7.5,
"SWE","HUR","TOT","PC_LF","M","2019-12",6.6,
"SWE","HUR","TOT","PC_LF","M","2020-01",7.2,
"SWE","HUR","TOT","PC_LF","M","2020-02",7.6,
"SWE","HUR","TOT","PC_LF","M","2020-03",6.7,
"SWE","HUR","TOT","PC_LF","M","2020-04",7.9,
"SWE","HUR","TOT","PC_LF","M","2020-05",8.4,
"SWE","HUR","TOT","PC_LF","M","2020-06",9.2,
"SWE","HUR","TOT","PC_LF","M","2020-07",9.1,
"SWE","HUR","TOT","PC_LF","M","2020-08",9.1,
"SWE","HUR","TOT","PC_LF","M","2020-09",8.9,
"SWE","HUR","TOT","PC_LF","M","2020-10",8.6,
"SWE","HUR","TOT","PC_LF","M","2020-11",8.3,
"SWE","HUR","TOT","PC_LF","M","2020-12",8.7,
"TUR","HUR","TOT","PC_LF","M","2018-12",12.8,
"TUR","HUR","TOT","PC_LF","M","2019-01",13.4,
"TUR","HUR","TOT","PC_LF","M","2019-02",13.6,
"TUR","HUR","TOT","PC_LF","M","2019-03",13.8,
"TUR","HUR","TOT","PC_LF","M","2019-04",13.8,
"TUR","HUR","TOT","PC_LF","M","2019-05",13.9,
"TUR","HUR","TOT","PC_LF","M","2019-06",13.9,
"TUR","HUR","TOT","PC_LF","M","2019-07",14.2,
"TUR","HUR","TOT","PC_LF","M","2019-08",14.1,
"TUR","HUR","TOT","PC_LF","M","2019-09",13.9,
"TUR","HUR","TOT","PC_LF","M","2019-10",13.6,
"TUR","HUR","TOT","PC_LF","M","2019-11",13.2,
"TUR","HUR","TOT","PC_LF","M","2019-12",13.1,
"TUR","HUR","TOT","PC_LF","M","2020-01",12.6,
"TUR","HUR","TOT","PC_LF","M","2020-02",12.6,
"TUR","HUR","TOT","PC_LF","M","2020-03",12.9,
"TUR","HUR","TOT","PC_LF","M","2020-04",13.6,
"TUR","HUR","TOT","PC_LF","M","2020-05",14,
"TUR","HUR","TOT","PC_LF","M","2020-06",14.3,
"TUR","HUR","TOT","PC_LF","M","2020-07",13.8,
"TUR","HUR","TOT","PC_LF","M","2020-08",13.3,
"TUR","HUR","TOT","PC_LF","M","2020-09",12.7,
"TUR","HUR","TOT","PC_LF","M","2020-10",12.9,
"GBR","HUR","TOT","PC_LF","M","2018-12",3.8,
"GBR","HUR","TOT","PC_LF","M","2019-01",3.8,
"GBR","HUR","TOT","PC_LF","M","2019-02",3.7,
"GBR","HUR","TOT","PC_LF","M","2019-03",3.7,
"GBR","HUR","TOT","PC_LF","M","2019-04",3.7,
"GBR","HUR","TOT","PC_LF","M","2019-05",3.8,
"GBR","HUR","TOT","PC_LF","M","2019-06",3.8,
"GBR","HUR","TOT","PC_LF","M","2019-07",3.8,
"GBR","HUR","TOT","PC_LF","M","2019-08",3.8,
"GBR","HUR","TOT","PC_LF","M","2019-09",3.7,
"GBR","HUR","TOT","PC_LF","M","2019-10",3.7,
"GBR","HUR","TOT","PC_LF","M","2019-11",3.7,
"GBR","HUR","TOT","PC_LF","M","2019-12",3.7,
"GBR","HUR","TOT","PC_LF","M","2020-01",3.9,
"GBR","HUR","TOT","PC_LF","M","2020-02",3.9,
"GBR","HUR","TOT","PC_LF","M","2020-03",3.9,
"GBR","HUR","TOT","PC_LF","M","2020-04",3.9,
"GBR","HUR","TOT","PC_LF","M","2020-05",3.8,
"GBR","HUR","TOT","PC_LF","M","2020-06",4,
"GBR","HUR","TOT","PC_LF","M","2020-07",4.4,
"GBR","HUR","TOT","PC_LF","M","2020-08",4.7,
"GBR","HUR","TOT","PC_LF","M","2020-09",4.9,
"USA","HUR","TOT","PC_LF","M","2018-12",3.9,
"USA","HUR","TOT","PC_LF","M","2019-01",4,
"USA","HUR","TOT","PC_LF","M","2019-02",3.8,
"USA","HUR","TOT","PC_LF","M","2019-03",3.8,
"USA","HUR","TOT","PC_LF","M","2019-04",3.7,
"USA","HUR","TOT","PC_LF","M","2019-05",3.7,
"USA","HUR","TOT","PC_LF","M","2019-06",3.6,
"USA","HUR","TOT","PC_LF","M","2019-07",3.6,
"USA","HUR","TOT","PC_LF","M","2019-08",3.7,
"USA","HUR","TOT","PC_LF","M","2019-09",3.5,
"USA","HUR","TOT","PC_LF","M","2019-10",3.6,
"USA","HUR","TOT","PC_LF","M","2019-11",3.6,
"USA","HUR","TOT","PC_LF","M","2019-12",3.6,
"USA","HUR","TOT","PC_LF","M","2020-01",3.5,
"USA","HUR","TOT","PC_LF","M","2020-02",3.5,
"USA","HUR","TOT","PC_LF","M","2020-03",4.4,
"USA","HUR","TOT","PC_LF","M","2020-04",14.8,
"USA","HUR","TOT","PC_LF","M","2020-05",13.3,
"USA","HUR","TOT","PC_LF","M","2020-06",11.1,
"USA","HUR","TOT","PC_LF","M","2020-07",10.2,
"USA","HUR","TOT","PC_LF","M","2020-08",8.4,
"USA","HUR","TOT","PC_LF","M","2020-09",7.8,
"USA","HUR","TOT","PC_LF","M","2020-10",6.9,
"USA","HUR","TOT","PC_LF","M","2020-11",6.7,
"USA","HUR","TOT","PC_LF","M","2020-12",6.7,
"CHL","HUR","TOT","PC_LF","M","2018-12",7.545076,
"CHL","HUR","TOT","PC_LF","M","2019-01",7.315689,
"CHL","HUR","TOT","PC_LF","M","2019-02",7.219723,
"CHL","HUR","TOT","PC_LF","M","2019-03",7.134488,
"CHL","HUR","TOT","PC_LF","M","2019-04",6.992895,
"CHL","HUR","TOT","PC_LF","M","2019-05",6.964216,
"CHL","HUR","TOT","PC_LF","M","2019-06",7.105637,
"CHL","HUR","TOT","PC_LF","M","2019-07",7.207468,
"CHL","HUR","TOT","PC_LF","M","2019-08",7.121461,
"CHL","HUR","TOT","PC_LF","M","2019-09",7.115879,
"CHL","HUR","TOT","PC_LF","M","2019-10",7.25218,
"CHL","HUR","TOT","PC_LF","M","2019-11",7.612331,
"CHL","HUR","TOT","PC_LF","M","2019-12",7.858461,
"CHL","HUR","TOT","PC_LF","M","2020-01",8.117333,
"CHL","HUR","TOT","PC_LF","M","2020-02",8.191363,
"CHL","HUR","TOT","PC_LF","M","2020-03",9.070215,
"CHL","HUR","TOT","PC_LF","M","2020-04",10.88574,
"CHL","HUR","TOT","PC_LF","M","2020-05",11.75289,
"CHL","HUR","TOT","PC_LF","M","2020-06",12.31309,
"CHL","HUR","TOT","PC_LF","M","2020-07",12.26392,
"CHL","HUR","TOT","PC_LF","M","2020-08",11.94337,
"CHL","HUR","TOT","PC_LF","M","2020-09",11.50152,
"CHL","HUR","TOT","PC_LF","M","2020-10",11.17528,
"CHL","HUR","TOT","PC_LF","M","2020-11",11.05505,
"EST","HUR","TOT","PC_LF","M","2018-12",4.2,
"EST","HUR","TOT","PC_LF","M","2019-01",4.2,
"EST","HUR","TOT","PC_LF","M","2019-02",4.4,
"EST","HUR","TOT","PC_LF","M","2019-03",4,
"EST","HUR","TOT","PC_LF","M","2019-04",4.9,
"EST","HUR","TOT","PC_LF","M","2019-05",5,
"EST","HUR","TOT","PC_LF","M","2019-06",4.7,
"EST","HUR","TOT","PC_LF","M","2019-07",4.3,
"EST","HUR","TOT","PC_LF","M","2019-08",4,
"EST","HUR","TOT","PC_LF","M","2019-09",4.3,
"EST","HUR","TOT","PC_LF","M","2019-10",4.1,
"EST","HUR","TOT","PC_LF","M","2019-11",4.3,
"EST","HUR","TOT","PC_LF","M","2019-12",4.4,
"EST","HUR","TOT","PC_LF","M","2020-01",4.7,
"EST","HUR","TOT","PC_LF","M","2020-02",4.7,
"EST","HUR","TOT","PC_LF","M","2020-03",4.8,
"EST","HUR","TOT","PC_LF","M","2020-04",6,
"EST","HUR","TOT","PC_LF","M","2020-05",7,
"EST","HUR","TOT","PC_LF","M","2020-06",8,
"EST","HUR","TOT","PC_LF","M","2020-07",7.8,
"EST","HUR","TOT","PC_LF","M","2020-08",8,
"EST","HUR","TOT","PC_LF","M","2020-09",8.1,
"EST","HUR","TOT","PC_LF","M","2020-10",8.1,
"EST","HUR","TOT","PC_LF","M","2020-11",7.8,
"ISR","HUR","TOT","PC_LF","M","2018-12",4.148108,
"ISR","HUR","TOT","PC_LF","M","2019-01",4.242712,
"ISR","HUR","TOT","PC_LF","M","2019-02",4.134184,
"ISR","HUR","TOT","PC_LF","M","2019-03",3.969214,
"ISR","HUR","TOT","PC_LF","M","2019-04",3.979237,
"ISR","HUR","TOT","PC_LF","M","2019-05",3.732456,
"ISR","HUR","TOT","PC_LF","M","2019-06",3.941535,
"ISR","HUR","TOT","PC_LF","M","2019-07",3.593539,
"ISR","HUR","TOT","PC_LF","M","2019-08",3.587637,
"ISR","HUR","TOT","PC_LF","M","2019-09",3.555327,
"ISR","HUR","TOT","PC_LF","M","2019-10",3.555608,
"ISR","HUR","TOT","PC_LF","M","2019-11",3.934301,
"ISR","HUR","TOT","PC_LF","M","2019-12",3.552705,
"ISR","HUR","TOT","PC_LF","M","2020-01",3.644195,
"ISR","HUR","TOT","PC_LF","M","2020-02",3.443002,
"ISR","HUR","TOT","PC_LF","M","2020-03",3.629852,
"ISR","HUR","TOT","PC_LF","M","2020-04",3.670104,
"ISR","HUR","TOT","PC_LF","M","2020-05",4.256916,
"ISR","HUR","TOT","PC_LF","M","2020-06",4.602072,
"ISR","HUR","TOT","PC_LF","M","2020-07",4.661653,
"ISR","HUR","TOT","PC_LF","M","2020-08",4.862171,
"ISR","HUR","TOT","PC_LF","M","2020-09",4.621885,
"ISR","HUR","TOT","PC_LF","M","2020-10",4.688548,
"ISR","HUR","TOT","PC_LF","M","2020-11",4.758663,
"ISR","HUR","TOT","PC_LF","M","2020-12",4.763224,
"SVN","HUR","TOT","PC_LF","M","2018-12",4.4,
"SVN","HUR","TOT","PC_LF","M","2019-01",4.5,
"SVN","HUR","TOT","PC_LF","M","2019-02",4.5,
"SVN","HUR","TOT","PC_LF","M","2019-03",4.4,
"SVN","HUR","TOT","PC_LF","M","2019-04",4.3,
"SVN","HUR","TOT","PC_LF","M","2019-05",4.3,
"SVN","HUR","TOT","PC_LF","M","2019-06",4.5,
"SVN","HUR","TOT","PC_LF","M","2019-07",4.8,
"SVN","HUR","TOT","PC_LF","M","2019-08",4.9,
"SVN","HUR","TOT","PC_LF","M","2019-09",4.7,
"SVN","HUR","TOT","PC_LF","M","2019-10",4.4,
"SVN","HUR","TOT","PC_LF","M","2019-11",4.1,
"SVN","HUR","TOT","PC_LF","M","2019-12",3.8,
"SVN","HUR","TOT","PC_LF","M","2020-01",4.1,
"SVN","HUR","TOT","PC_LF","M","2020-02",4.2,
"SVN","HUR","TOT","PC_LF","M","2020-03",4.4,
"SVN","HUR","TOT","PC_LF","M","2020-04",5.3,
"SVN","HUR","TOT","PC_LF","M","2020-05",5.5,
"SVN","HUR","TOT","PC_LF","M","2020-06",5.4,
"SVN","HUR","TOT","PC_LF","M","2020-07",5.2,
"SVN","HUR","TOT","PC_LF","M","2020-08",5.2,
"SVN","HUR","TOT","PC_LF","M","2020-09",5,
"SVN","HUR","TOT","PC_LF","M","2020-10",4.9,
"SVN","HUR","TOT","PC_LF","M","2020-11",4.9,
"SVN","HUR","TOT","PC_LF","M","2020-12",4.7,
"EU28","HUR","TOT","PC_LF","M","2018-12",6.6,
"EU28","HUR","TOT","PC_LF","M","2019-01",6.5,
"EU28","HUR","TOT","PC_LF","M","2019-02",6.5,
"EU28","HUR","TOT","PC_LF","M","2019-03",6.4,
"EU28","HUR","TOT","PC_LF","M","2019-04",6.4,
"EU28","HUR","TOT","PC_LF","M","2019-05",6.3,
"EU28","HUR","TOT","PC_LF","M","2019-06",6.3,
"EU28","HUR","TOT","PC_LF","M","2019-07",6.3,
"EU28","HUR","TOT","PC_LF","M","2019-08",6.3,
"EU28","HUR","TOT","PC_LF","M","2019-09",6.3,
"EU28","HUR","TOT","PC_LF","M","2019-10",6.2,
"EU28","HUR","TOT","PC_LF","M","2019-11",6.2,
"EU28","HUR","TOT","PC_LF","M","2019-12",6.2,
"EU28","HUR","TOT","PC_LF","M","2020-01",6.2,
"OECD","HUR","TOT","PC_LF","M","2018-12",5.525457,"E"
"OECD","HUR","TOT","PC_LF","M","2019-01",5.555124,"E"
"OECD","HUR","TOT","PC_LF","M","2019-02",5.45747,"E"
"OECD","HUR","TOT","PC_LF","M","2019-03",5.491822,"E"
"OECD","HUR","TOT","PC_LF","M","2019-04",5.431927,"E"
"OECD","HUR","TOT","PC_LF","M","2019-05",5.415601,"E"
"OECD","HUR","TOT","PC_LF","M","2019-06",5.34737,"E"
"OECD","HUR","TOT","PC_LF","M","2019-07",5.388046,"E"
"OECD","HUR","TOT","PC_LF","M","2019-08",5.357976,"E"
"OECD","HUR","TOT","PC_LF","M","2019-09",5.307806,"E"
"OECD","HUR","TOT","PC_LF","M","2019-10",5.314564,"E"
"OECD","HUR","TOT","PC_LF","M","2019-11",5.300988,"E"
"OECD","HUR","TOT","PC_LF","M","2019-12",5.224772,"E"
"OECD","HUR","TOT","PC_LF","M","2020-01",5.274548,"E"
"OECD","HUR","TOT","PC_LF","M","2020-02",5.208958,"E"
"OECD","HUR","TOT","PC_LF","M","2020-03",5.584928,"E"
"OECD","HUR","TOT","PC_LF","M","2020-04",8.777449,"E"
"OECD","HUR","TOT","PC_LF","M","2020-05",8.663568,"E"
"OECD","HUR","TOT","PC_LF","M","2020-06",8.277089,"E"
"OECD","HUR","TOT","PC_LF","M","2020-07",8.118411,"E"
"OECD","HUR","TOT","PC_LF","M","2020-08",7.524383,"E"
"OECD","HUR","TOT","PC_LF","M","2020-09",7.291566,"E"
"OECD","HUR","TOT","PC_LF","M","2020-10",7.035749,"E"
"OECD","HUR","TOT","PC_LF","M","2020-11",6.863857,"E"
"OECD","HUR","TOT","PC_LF","M","2020-12",6.874547,"E"
"G-7","HUR","TOT","PC_LF","M","2018-12",4.46813,"E"
"G-7","HUR","TOT","PC_LF","M","2019-01",4.503193,"E"
"G-7","HUR","TOT","PC_LF","M","2019-02",4.373468,"E"
"G-7","HUR","TOT","PC_LF","M","2019-03",4.407736,"E"
"G-7","HUR","TOT","PC_LF","M","2019-04",4.318113,"E"
"G-7","HUR","TOT","PC_LF","M","2019-05",4.281296,"E"
"G-7","HUR","TOT","PC_LF","M","2019-06",4.225647,"E"
"G-7","HUR","TOT","PC_LF","M","2019-07",4.223917,"E"
"G-7","HUR","TOT","PC_LF","M","2019-08",4.210771,"E"
"G-7","HUR","TOT","PC_LF","M","2019-09",4.159214,"E"
"G-7","HUR","TOT","PC_LF","M","2019-10",4.182758,"E"
"G-7","HUR","TOT","PC_LF","M","2019-11",4.187235,"E"
"G-7","HUR","TOT","PC_LF","M","2019-12",4.161476,"E"
"G-7","HUR","TOT","PC_LF","M","2020-01",4.166145,"E"
"G-7","HUR","TOT","PC_LF","M","2020-02",4.145605,"E"
"G-7","HUR","TOT","PC_LF","M","2020-03",4.676596,"E"
"G-7","HUR","TOT","PC_LF","M","2020-04",9.169403,"E"
"G-7","HUR","TOT","PC_LF","M","2020-05",8.732031,"E"
"G-7","HUR","TOT","PC_LF","M","2020-06",7.803516,"E"
"G-7","HUR","TOT","PC_LF","M","2020-07",7.631472,"E"
"G-7","HUR","TOT","PC_LF","M","2020-08",6.879418,"E"
"G-7","HUR","TOT","PC_LF","M","2020-09",6.566433,"E"
"G-7","HUR","TOT","PC_LF","M","2020-10",6.16339,"E"
"G-7","HUR","TOT","PC_LF","M","2020-11",5.983221,"E"
"G-7","HUR","TOT","PC_LF","M","2020-12",6.040835,"E"
"EA19","HUR","TOT","PC_LF","M","2018-12",7.8,
"EA19","HUR","TOT","PC_LF","M","2019-01",7.8,
"EA19","HUR","TOT","PC_LF","M","2019-02",7.8,
"EA19","HUR","TOT","PC_LF","M","2019-03",7.7,
"EA19","HUR","TOT","PC_LF","M","2019-04",7.7,
"EA19","HUR","TOT","PC_LF","M","2019-05",7.6,
"EA19","HUR","TOT","PC_LF","M","2019-06",7.5,
"EA19","HUR","TOT","PC_LF","M","2019-07",7.5,
"EA19","HUR","TOT","PC_LF","M","2019-08",7.5,
"EA19","HUR","TOT","PC_LF","M","2019-09",7.4,
"EA19","HUR","TOT","PC_LF","M","2019-10",7.4,
"EA19","HUR","TOT","PC_LF","M","2019-11",7.4,
"EA19","HUR","TOT","PC_LF","M","2019-12",7.4,
"EA19","HUR","TOT","PC_LF","M","2020-01",7.3,
"EA19","HUR","TOT","PC_LF","M","2020-02",7.2,
"EA19","HUR","TOT","PC_LF","M","2020-03",7.4,
"EA19","HUR","TOT","PC_LF","M","2020-04",7.3,
"EA19","HUR","TOT","PC_LF","M","2020-05",7.6,
"EA19","HUR","TOT","PC_LF","M","2020-06",7.9,
"EA19","HUR","TOT","PC_LF","M","2020-07",8.6,
"EA19","HUR","TOT","PC_LF","M","2020-08",8.6,
"EA19","HUR","TOT","PC_LF","M","2020-09",8.6,
"EA19","HUR","TOT","PC_LF","M","2020-10",8.4,
"EA19","HUR","TOT","PC_LF","M","2020-11",8.3,
"EA19","HUR","TOT","PC_LF","M","2020-12",8.3,
"LVA","HUR","TOT","PC_LF","M","2018-12",6.9,
"LVA","HUR","TOT","PC_LF","M","2019-01",6.8,
"LVA","HUR","TOT","PC_LF","M","2019-02",6.6,
"LVA","HUR","TOT","PC_LF","M","2019-03",6.4,
"LVA","HUR","TOT","PC_LF","M","2019-04",6.3,
"LVA","HUR","TOT","PC_LF","M","2019-05",6.3,
"LVA","HUR","TOT","PC_LF","M","2019-06",6.4,
"LVA","HUR","TOT","PC_LF","M","2019-07",6.3,
"LVA","HUR","TOT","PC_LF","M","2019-08",6.2,
"LVA","HUR","TOT","PC_LF","M","2019-09",6,
"LVA","HUR","TOT","PC_LF","M","2019-10",5.8,
"LVA","HUR","TOT","PC_LF","M","2019-11",6,
"LVA","HUR","TOT","PC_LF","M","2019-12",6.5,
"LVA","HUR","TOT","PC_LF","M","2020-01",7,
"LVA","HUR","TOT","PC_LF","M","2020-02",7,
"LVA","HUR","TOT","PC_LF","M","2020-03",7.3,
